codigo_cliente;regional;gerencia;subcanal;subcanal_;Gerencia_F;Cliente
12741217;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11385548;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13248832;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12558762;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12790447;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12586920;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12939364;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11384563;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10405365;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10305820;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13174357;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12432781;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13865158;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10359526;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11400447;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10927744;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11465383;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11440866;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10376980;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13206352;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13195571;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11399016;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11541372;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13774401;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11654743;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12604400;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12718867;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12179057;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11370583;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12769922;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13181249;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12874360;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13226705;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12204278;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13403138;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12185711;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12182709;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12929129;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10309985;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11287094;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10157338;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13739436;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12866292;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13837138;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13364434;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11051240;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11583556;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11471275;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12739659;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12786007;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11648378;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10156695;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13047553;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10377894;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12126464;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12826406;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13177858;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10373420;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10157717;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12654111;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13012158;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13819040;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11390642;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12458959;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11682161;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10155335;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10149822;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13330679;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11372105;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12894788;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10300331;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12718249;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12249054;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11309834;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10385060;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10391343;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10267604;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10148819;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10386741;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11422192;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10500130;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12655333;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11103954;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10818977;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12441040;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13818318;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11541072;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12217991;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12938017;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11635383;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12803673;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10273696;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10266356;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11283978;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10265887;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11352531;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11518102;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10932968;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12745086;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10944930;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13494957;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13182629;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12424682;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11453504;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12730075;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10505036;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11040307;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10383521;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12963846;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13105797;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12850852;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13194887;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11215476;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11320004;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10311802;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11307110;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11287653;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10552734;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12215140;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12944694;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10389944;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10970916;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11572433;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12530468;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13027727;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12589059;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13366485;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10358737;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12830727;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11412822;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12537106;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10379579;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13726097;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11748289;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12241348;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12589609;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10151185;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12452154;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13198221;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12648905;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11434583;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11061831;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12868328;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12211157;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10383644;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10992331;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10390956;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10377478;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11128882;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10376092;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12937967;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13029468;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11767474;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12142081;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12201536;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13055185;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10389269;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11035840;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12536758;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11573604;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11422916;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11365923;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10379843;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10959293;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11190017;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10382453;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11307393;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13310684;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10298353;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11297129;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12521672;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10391389;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11249100;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11561043;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11246135;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12508006;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13406621;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13806322;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13356283;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13045940;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10306710;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13863192;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12777127;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12666147;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11688615;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13206341;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10475035;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10268248;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11263243;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13815804;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10394710;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12262380;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12777477;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10938969;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13221856;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10157907;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13496479;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12191550;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13204942;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12248154;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10378886;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10303467;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10392695;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10361648;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11312377;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10369167;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11499546;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11415336;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11039489;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11636440;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12942227;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13034845;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12692303;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12302871;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13449010;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13380462;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10382424;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13485648;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10385000;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13872484;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10311925;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10815987;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
12805052;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11304660;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12767975;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12456849;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11019520;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11445244;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10307244;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11487232;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11400056;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10391009;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10371207;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12830492;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12504901;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13076716;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11393615;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10296248;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11395507;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11278210;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11135132;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13489162;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12858933;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10275987;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13541793;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10943743;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13114321;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10402331;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12260564;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13841149;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12492480;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13191112;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11647884;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12735900;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11633485;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13186178;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10267249;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11276853;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13525433;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12578123;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12120102;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10475804;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10359348;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11735887;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13226016;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11874197;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11435462;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11449372;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11349959;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13171427;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10498688;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10406378;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10373109;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10273410;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11344193;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13401181;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11394213;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12597223;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11370203;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10379889;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10370438;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11629591;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10940089;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11203054;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11514233;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11437219;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12876985;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13476685;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10391072;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11248931;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10272485;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13079149;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11703430;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10820360;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11297129;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12437770;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10389750;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10389041;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11331160;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13188290;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10306714;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
