Cliente;sku;brand;segment;vol_;nr_;desc_;porDesc
cte2681;9325113620;marca 3;Globales;1300,18;4395943;-1285967,222;0
cte8601;2918756640;marca 7;Core;1300,18;4392980;-1285967,222;0
cte4641;8405156050;marca 9;Globales;1300,18;4391214;-1287052,778;0
cte667;3588619135;marca 5;Core;1300,18;4390848;-1289527,222;0
cte8478;9325113620;marca 3;Globales;1300,18;4390435;-1291837,222;0
cte4468;3678849515;marca 1;Premium;1300,18;4388079;-1291837,222;0
cte6344;3547427005;marca 2;Premium;1300,18;4382962;-1291837,222;0
cte6674;3547427005;marca 2;Premium;1300,18;4382962;-1291837,222;0
cte1551;3678849515;marca 1;Premium;1300,18;4381400;-1291837,222;0
cte473;16269910585;marca 15;Core;1300,18;4377067;-1298557,222;0
cte3710;14426072385;marca 10;Core;1300,18;4375764;-1306113,333;0
cte3850;14426072385;marca 10;Core;1300,18;4375764;-1307532,222;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1308282,222;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1308282,222;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1308282,222;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1308282,222;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1312259,444;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1312259,444;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1312259,444;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1313857,222;0
cte4715;3678849515;marca 1;Premium;1300,18;4373767;-1318232,222;0
cte4874;5150977780;marca 1;Premium;1300,18;4371024;-1318232,222;0
cte7937;5150977780;marca 1;Premium;1300,18;4371024;-1318232,222;0
cte3512;5150977780;marca 1;Premium;1300,18;4371024;-1318232,222;0
cte2608;2129240815;marca 8;Core;1300,18;4366374;-1318232,222;0
cte3076;2918756640;marca 7;Core;1300,18;4365093;-1321051,111;0
cte1301;2918756640;marca 7;Core;1300,18;4365093;-1321111,111;0
cte3264;2918756640;marca 7;Core;1300,18;4365093;-1321445,556;0
cte6506;2918756640;marca 7;Core;1300,18;4365093;-1323606,111;0
cte1118;2918756640;marca 7;Core;1300,18;4365093;-1323606,111;0
cte1396;2918756640;marca 7;Core;1300,18;4365093;-1323606,111;0
cte932;2918756640;marca 7;Core;1300,18;4365093;-1323606,111;0
cte463;2918756640;marca 7;Core;1300,18;4365093;-1323606,111;0
cte463;2918756640;marca 7;Core;1300,18;4365093;-1324768,333;0
cte463;2918756640;marca 7;Core;1300,17;4365093;-1325656,667;0
cte463;2918756640;marca 7;Core;1300,17;4365093;-1327411,667;0
cte1169;7887312130;marca 4;Globales;1300,17;4360667;-1328378,889;0
cte6344;7887312130;marca 4;Globales;1300,17;4360667;-1328686,667;0
cte666;7837293115;marca 4;Globales;1300,17;4359801;-1330355;0
cte7427;7837293115;marca 4;Globales;1300,17;4359801;-1331586,111;0
cte8245;7837293115;marca 4;Globales;1300,17;4359133;-1332072,778;0
cte1169;7837293115;marca 4;Globales;1300,17;4355977;-1333081,111;0
cte8064;3547427005;marca 2;Premium;1300,17;4351198;-1333567,778;0
cte2681;2918756640;marca 7;Core;1300,17;4348846;-1333567,778;0
cte6901;15477452465;marca 1;Premium;1300,17;4346281;-1333927,778;0
cte2045;15477452465;marca 1;Premium;1300,17;4346281;-1334041,667;0
cte3969;14426072385;marca 10;Core;1300,17;4343189;-1334665,556;0
cte3455;3678849515;marca 1;Premium;1300,17;4342281;-1335399,444;0
cte4190;3678849515;marca 1;Premium;1300,17;4342281;-1336709,444;0
cte6353;3678849515;marca 1;Premium;1300,17;4342281;-1336709,444;0
cte4100;3678849515;marca 1;Premium;1300,17;4342281;-1336709,444;0
cte7325;3678849515;marca 1;Premium;1300,17;4342281;-1336709,444;0
cte4001;15549048310;marca 1;Premium;1300,17;4333059;-1337136,111;0
cte4094;2918756640;marca 7;Core;1300,17;4332598;-1338423,333;0
cte5561;2918756640;marca 7;Core;1300,17;4332598;-1338671,667;0
cte1721;2918756640;marca 7;Core;1300,17;4332598;-1338829,444;0
cte5787;2918756640;marca 7;Core;1300,17;4332598;-1339604,444;0
cte4785;2918756640;marca 7;Core;1300,17;4332598;-1341288,889;0
cte3090;2918756640;marca 7;Core;1300,17;4332598;-1341573,333;0
cte6521;2918756640;marca 7;Core;1300,17;4332598;-1342758,333;0
cte6521;2918756640;marca 7;Core;1300,17;4332598;-1342764,444;0
cte6521;2918756640;marca 7;Core;1300,17;4332598;-1342764,444;0
cte6521;2918756640;marca 7;Core;1300,17;4332598;-1343450,556;0
cte2613;2918756640;marca 7;Core;1300,17;4332598;-1344287,778;0
cte7587;2918756640;marca 7;Core;1300,17;4332598;-1349576,111;0
cte7900;2918756640;marca 7;Core;1300,17;4332598;-1352678,889;0
cte1505;2918756640;marca 7;Core;1300,17;4332598;-1355744,444;0
cte5140;2918756640;marca 7;Core;1300,17;4332598;-1355744,444;0
cte593;7837293115;marca 4;Globales;1300,17;4328205;-1355744,444;0
cte4544;7887312130;marca 4;Globales;1300,17;4328205;-1355744,444;0
cte4544;7887312130;marca 4;Globales;1300,17;4328205;-1355744,444;0
cte4544;7887312130;marca 4;Globales;1300,17;4328205;-1355931,667;0
cte4544;7887312130;marca 4;Globales;1300,17;4328205;-1356017,222;0
cte6684;7837293115;marca 4;Globales;1300,17;4328205;-1356227,222;0
cte5048;7887312130;marca 4;Globales;1300,17;4328205;-1356563,889;0
cte7512;7887312130;marca 4;Globales;1300,17;4328205;-1356776,111;0
cte5358;7837293115;marca 4;Globales;1300,17;4328205;-1356776,111;0
cte5358;7837293115;marca 4;Globales;1300,17;4328205;-1358382,778;0
cte5358;7837293115;marca 4;Globales;1300,17;4328205;-1360383,333;0
cte5358;7837293115;marca 4;Globales;1300,17;4328205;-1360383,333;0
cte7354;7837293115;marca 4;Globales;1300,17;4328205;-1360383,333;0
cte467;7837293115;marca 4;Globales;1300,17;4328205;-1360383,333;0
cte2080;7837293115;marca 4;Globales;1300,17;4328205;-1360959,444;0
cte4822;7837293115;marca 4;Globales;1300,17;4328205;-1360959,444;0
cte6749;3547427005;marca 2;Premium;1300,17;4324462;-1360959,444;0
cte419;3678849515;marca 1;Premium;1300,17;4321289;-1360959,444;0
cte6885;9326094385;marca 3;Globales;1300,17;4313267;-1361268,889;0
cte2517;9485959080;marca 4;Globales;1300,17;4309365;-1361268,889;0
cte6541;9485959080;marca 4;Globales;1300,17;4309365;-1361268,889;0
cte2584;7839254645;marca 4;Globales;1300,17;4309365;-1361268,889;0
cte473;9485959080;marca 4;Globales;1300,17;4309365;-1361275;0
cte5458;9485959080;marca 4;Globales;1300,17;4309365;-1362780;0
cte7543;7839254645;marca 4;Globales;1300,17;4309365;-1364473,889;0
cte1165;7836312350;marca 4;Globales;1300,17;4309365;-1364737,222;0
cte5912;7839254645;marca 4;Globales;1300,17;4309365;-1365205;0
cte8265;7836312350;marca 4;Globales;1300,17;4309365;-1365236,111;0
cte4257;7839254645;marca 4;Globales;1300,17;4309365;-1365236,111;0
cte3466;7839254645;marca 4;Globales;1300,17;4309365;-1365236,111;0
cte3466;7839254645;marca 4;Globales;1300,17;4309365;-1365236,111;0
cte3466;7839254645;marca 4;Globales;1300,17;4309365;-1365236,111;0
cte3466;7839254645;marca 4;Globales;1300,17;4309365;-1365236,111;0
cte433;7839254645;marca 4;Globales;1300,17;4309364;-1365236,111;0
cte5990;9485959080;marca 4;Globales;1300,17;4308509;-1365236,111;0
cte6568;9485959080;marca 4;Globales;1300,17;4308509;-1365236,111;0
cte1301;7839254645;marca 4;Globales;1300,17;4308509;-1365729,444;0
cte467;8645443475;marca 12;Globales;1300,17;4305617;-1366383,889;0
cte980;9325113620;marca 3;Globales;1300,17;4303189;-1366383,889;0
cte980;9325113620;marca 3;Globales;1300,17;4303189;-1367801,111;0
cte980;9325113620;marca 3;Globales;1300,17;4303189;-1368238,333;0
cte980;9325113620;marca 3;Globales;1300,17;4303189;-1368254,444;0
cte6720;14426072385;marca 10;Core;1300,17;4297369;-1368254,444;0
cte1369;9326094385;marca 3;Globales;1300,17;4293033;-1369714,444;0
cte1369;9326094385;marca 3;Globales;1300,17;4293033;-1371166,667;0
cte1369;9326094385;marca 3;Globales;1300,17;4293033;-1371166,667;0
cte1369;9326094385;marca 3;Globales;1300,17;4293033;-1372155,556;0
cte2575;15549048310;marca 1;Premium;1300,17;4289311;-1372155,556;0
cte4618;7839254645;marca 4;Globales;1300,17;4287978;-1372155,556;0
cte8387;2462700915;marca 7;Core;1300,17;4283670;-1372155,556;0
cte6491;2462700915;marca 7;Core;1300,17;4283670;-1372666,667;0
cte3544;2462700915;marca 7;Core;1300,16;4283670;-1372666,667;0
cte195;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1372666,667;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1373001,111;0
cte1805;2462700915;marca 7;Core;1300,16;4283669;-1373457,222;0
cte7174;2462700915;marca 7;Core;1300,16;4283669;-1373457,222;0
cte1769;7839254645;marca 4;Globales;1300,16;4281247;-1373457,222;0
cte5190;9485959080;marca 4;Globales;1300,16;4281247;-1373457,222;0
cte5190;9485959080;marca 4;Globales;1300,16;4281247;-1373807,778;0
cte5190;9485959080;marca 4;Globales;1300,16;4281247;-1373807,778;0
cte5190;9485959080;marca 4;Globales;1300,16;4281247;-1373807,778;0
cte4488;9485959080;marca 4;Globales;1300,16;4281247;-1373807,778;0
cte6275;7839254645;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte6576;7839254645;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte5380;7839254645;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte2125;7839254645;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte1428;9485959080;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte3969;7839254645;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte8143;7836312350;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte1329;7839254645;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte109;7836312350;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte1432;7836312350;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte1432;7836312350;marca 4;Globales;1300,16;4277285;-1373807,778;0
cte1432;7836312350;marca 4;Globales;1300,16;4277285;-1373808,333;0
cte1432;7836312350;marca 4;Globales;1300,16;4277285;-1373808,333;0
cte6398;7839254645;marca 4;Globales;1300,16;4277285;-1373808,333;0
cte8064;9485959080;marca 4;Globales;1300,16;4277285;-1373881,111;0
cte5613;7839254645;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte7007;7839254645;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte7007;7839254645;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte7007;7839254645;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte7007;7839254645;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte7754;7836312350;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte3959;7839254645;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte5048;7836312350;marca 4;Globales;1300,16;4277285;-1373881,667;0
cte5693;14426072385;marca 10;Core;1300,16;4272154;-1373881,667;0
cte4157;16270891350;marca 15;Core;1300,16;4270273;-1373881,667;0
cte2411;15549048310;marca 1;Premium;1300,16;4267952;-1374707,778;0
cte6568;2462700915;marca 7;Core;1300,16;4267726;-1375419,444;0
cte5458;2132183110;marca 6;Core;1300,16;4261872;-1375419,444;0
cte4843;2826564730;marca 7;Core;1300,16;4259027;-1375419,444;0
cte4507;2826564730;marca 7;Core;1300,16;4259027;-1375419,444;0
cte6026;14426072385;marca 10;Core;1300,16;4256482;-1375420;0
cte3295;14426072385;marca 10;Core;1300,16;4254370;-1375420;0
cte3295;14426072385;marca 10;Core;1300,16;4254370;-1375420;0
cte3295;14426072385;marca 10;Core;1300,16;4254370;-1375420;0
cte3295;14426072385;marca 10;Core;1300,16;4254370;-1375420;0
cte2158;14426072385;marca 10;Core;1300,16;4253826;-1375420;0
cte464;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte464;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte464;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte464;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte8335;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte5426;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte5112;2462700915;marca 7;Core;1300,16;4251782;-1375475,556;0
cte1648;2462700915;marca 7;Core;1300,16;4251781;-1376918,333;0
cte3749;2462700915;marca 7;Core;1300,16;4251781;-1376918,333;0
cte2232;2462700915;marca 7;Core;1300,16;4251781;-1376918,333;0
cte5458;7342987555;marca 1;Premium;1300,16;4251046;-1376918,333;0
cte6143;7342987555;marca 1;Premium;1300,16;4251046;-1379251,111;0
cte2127;1400532420;marca 5;Core;1300,16;4248450;-1379251,111;0
cte1343;2132183110;marca 6;Core;1300,16;4246645;-1379251,111;0
cte7989;7836312350;marca 4;Globales;1300,16;4244461;-1379251,111;0
cte4291;2132183110;marca 6;Core;1300,16;4235924;-1379562,778;0
cte3974;2132183110;marca 6;Core;1300,16;4227734;-1381261,667;0
cte1619;7887312130;marca 4;Globales;1300,16;4227118;-1381261,667;0
cte1228;14426072385;marca 10;Core;1300,16;4224797;-1381261,667;0
cte4087;14426072385;marca 10;Core;1300,16;4224797;-1381261,667;0
cte3516;14426072385;marca 10;Core;1300,16;4224797;-1382446,667;0
cte6942;14426072385;marca 10;Core;1300,16;4224797;-1382686,667;0
cte7136;2132183110;marca 6;Core;1300,16;4221825;-1382686,667;0
cte464;2132183110;marca 6;Core;1300,16;4221825;-1382686,667;0
cte464;2132183110;marca 6;Core;1300,16;4221825;-1382880;0
cte464;2132183110;marca 6;Core;1300,16;4221825;-1382966,667;0
cte464;2132183110;marca 6;Core;1300,16;4221825;-1383836,667;0
cte1154;5150977780;marca 1;Premium;1300,16;4220162;-1383836,667;0
cte1154;5150977780;marca 1;Premium;1300,16;4220162;-1384111,667;0
cte1154;5150977780;marca 1;Premium;1300,16;4220162;-1384111,667;0
cte1154;5150977780;marca 1;Premium;1300,16;4220162;-1384889,444;0
cte5141;16320910365;marca 15;Core;1300,16;4210636;-1385098,889;0
cte5282;2132183110;marca 6;Core;1300,16;4207726;-1385098,889;0
cte6501;9325113620;marca 3;Globales;1300,16;4207379;-1385098,889;0
cte8064;16320910365;marca 15;Core;1300,16;4192267;-1385098,889;0
cte809;15549048310;marca 1;Premium;1300,16;4191166;-1385098,889;0
cte1056;9326094385;marca 3;Globales;1300,16;4190847;-1385098,889;0
cte89;8405156050;marca 9;Globales;1300,16;4190263;-1385098,889;0
cte5577;1400532420;marca 5;Core;1300,16;4182853;-1385852,222;0
cte3042;1400532420;marca 5;Core;1300,16;4182853;-1386163,333;0
cte5594;1400532420;marca 5;Core;1300,16;4182022;-1386794,444;0
cte4548;1400532420;marca 5;Core;1300,16;4182022;-1387212,778;0
cte5955;1400532420;marca 5;Core;1300,16;4182022;-1387400,556;0
cte5955;1400532420;marca 5;Core;1300,16;4182022;-1387680,556;0
cte5955;1400532420;marca 5;Core;1300,16;4182022;-1387752,778;0
cte5955;1400532420;marca 5;Core;1300,16;4182022;-1387753,333;0
cte2021;1400532420;marca 5;Core;1300,16;4181401;-1388611,111;0
cte17;1400532420;marca 5;Core;1300,16;4181037;-1388611,111;0
cte17;1400532420;marca 5;Core;1300,16;4181037;-1388611,111;0
cte17;1400532420;marca 5;Core;1300,16;4181037;-1388611,111;0
cte17;1400532420;marca 5;Core;1300,16;4181037;-1388611,111;0
cte638;17692019835;marca 11;Globales;1300,16;4177230;-1388611,111;0
cte7586;14365264955;marca 11;Globales;1300,16;4177230;-1388611,111;0
cte638;17711635135;marca 11;Globales;1300,16;4176401;-1388611,111;0
cte2517;14423130090;marca 12;Globales;1300,16;4166952;-1388611,111;0
cte5129;1400532420;marca 5;Core;1300,16;4166869;-1388611,111;0
cte6967;2132183110;marca 6;Core;1300,16;4160728;-1388611,111;0
cte3793;1400532420;marca 5;Core;1300,16;4151716;-1388667,778;0
cte8233;1400532420;marca 5;Core;1300,16;4151716;-1388922,778;0
cte601;1400532420;marca 5;Core;1300,16;4151715;-1389080;0
cte5771;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte6007;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte7091;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte7091;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte7091;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte7091;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte4874;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte2914;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte1733;1400532420;marca 5;Core;1300,16;4151715;-1389080,556;0
cte5385;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte8513;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte6471;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte3939;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte4785;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte6275;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte8401;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte242;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte2935;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte4240;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte6486;1400532420;marca 5;Core;1300,16;4151715;-1389081,111;0
cte7383;16270891350;marca 15;Core;1300,16;4150756;-1389081,111;0
cte6275;2132183110;marca 6;Core;1300,16;4146628;-1389081,111;0
cte5996;14365264955;marca 11;Globales;1300,16;4146134;-1389081,111;0
cte4165;14365264955;marca 11;Globales;1300,16;4146134;-1389081,111;0
cte1615;14365264955;marca 11;Globales;1300,16;4146134;-1389081,111;0
cte1615;14365264955;marca 11;Globales;1300,16;4146134;-1389081,111;0
cte1615;14365264955;marca 11;Globales;1300,16;4146134;-1389838,889;0
cte1615;14365264955;marca 11;Globales;1300,16;4146134;-1389838,889;0
cte2390;17711635135;marca 11;Globales;1300,16;4146134;-1389838,889;0
cte4022;14365264955;marca 11;Globales;1300,16;4146134;-1389838,889;0
cte956;17711635135;marca 11;Globales;1300,16;4146134;-1389839,444;0
cte463;5150977780;marca 1;Premium;1300,16;4144729;-1390561,667;0
cte463;5150977780;marca 1;Premium;1300,16;4144729;-1390702,778;0
cte463;5150977780;marca 1;Premium;1300,16;4144729;-1391275,556;0
cte463;5150977780;marca 1;Premium;1300,16;4144729;-1392553,333;0
cte3676;2132183110;marca 6;Core;1300,16;4142339;-1393814,444;0
cte3709;2132183110;marca 6;Core;1300,16;4126419;-1393814,444;0
cte1500;2132183110;marca 6;Core;1300,16;4125185;-1393814,444;0
cte3137;15549048310;marca 1;Premium;1300,16;4123473;-1393814,444;0
cte8152;15549048310;marca 1;Premium;1300,16;4123473;-1393814,444;0
cte5277;15549048310;marca 1;Premium;1300,16;4123473;-1393814,444;0
cte5996;15070434990;marca 11;Globales;1300,16;4119105;-1393814,444;0
cte2933;15070434990;marca 11;Globales;1300,16;4119105;-1395560;0
cte6271;15070434990;marca 11;Globales;1300,16;4119105;-1395840,556;0
cte7758;8645443475;marca 12;Globales;1300,16;4115502;-1396448,889;0
cte1133;2132183110;marca 6;Core;1300,16;4112319;-1397301,111;0
cte1120;2132183110;marca 6;Core;1300,16;4112318;-1397701,667;0
cte540;16320910365;marca 15;Core;1300,16;4103796;-1397701,667;0
cte7449;15549048310;marca 1;Premium;1300,16;4092778;-1397701,667;0
cte643;15549048310;marca 1;Premium;1300,16;4092778;-1397701,667;0
cte2534;15549048310;marca 1;Premium;1300,16;4092778;-1397701,667;0
cte280;15549048310;marca 1;Premium;1300,16;4092778;-1397702,222;0
cte849;15549048310;marca 1;Premium;1300,16;4092778;-1397702,222;0
cte849;15549048310;marca 1;Premium;1300,16;4092778;-1397702,222;0
cte849;15549048310;marca 1;Premium;1300,16;4092778;-1397702,222;0
cte849;15549048310;marca 1;Premium;1300,16;4092778;-1397702,222;0
cte1892;16270891350;marca 15;Core;1300,16;4084001;-1397702,222;0
cte1892;16270891350;marca 15;Core;1300,16;4084001;-1397702,222;0
cte1892;16270891350;marca 15;Core;1300,16;4084001;-1397702,222;0
cte1892;16270891350;marca 15;Core;1300,16;4084001;-1397702,222;0
cte3516;3588619135;marca 5;Core;1300,16;4075482;-1397702,222;0
cte7689;2129240815;marca 8;Core;1300,16;4069206;-1397702,222;0
cte2212;16269910585;marca 15;Core;1300,16;4061496;-1397702,222;0
cte1163;9325113620;marca 3;Globales;1300,16;4058373;-1397702,222;0
cte631;9326094385;marca 3;Globales;1300,16;4056981;-1397976,111;0
cte2356;3067832920;marca 6;Core;1300,16;4054903;-1397976,111;0
cte2356;3067832920;marca 6;Core;1300,16;4054903;-1397976,111;0
cte2356;3067832920;marca 6;Core;1300,16;4054903;-1397976,111;0
cte2356;3067832920;marca 6;Core;1300,16;4054903;-1399025,556;0
cte139;9325113620;marca 3;Globales;1300,16;4051581;-1399221,111;0
cte2933;8751366095;marca 25;Value;1300,16;4043559;-1399221,111;0
cte1554;2118452400;marca 8;Core;1300,16;4041429;-1399221,111;0
cte1554;2118452400;marca 8;Core;1300,16;4041429;-1399222,778;0
cte1554;2118452400;marca 8;Core;1300,16;4041429;-1399307,778;0
cte1554;2118452400;marca 8;Core;1300,16;4041429;-1399340;0
cte4257;2118452400;marca 8;Core;1300,16;4039824;-1399402,778;0
cte6813;2118452400;marca 8;Core;1300,16;4039824;-1399498,889;0
cte2356;2118452400;marca 8;Core;1300,16;4033431;-1399498,889;0
cte2356;2118452400;marca 8;Core;1300,16;4033431;-1399498,889;0
cte2356;2118452400;marca 8;Core;1300,16;4033431;-1399498,889;0
cte2356;2118452400;marca 8;Core;1300,16;4033431;-1399498,889;0
cte3452;3067832920;marca 6;Core;1300,16;4026954;-1399498,889;0
cte8557;2826564730;marca 7;Core;1300,16;4026789;-1399498,889;0
cte7344;3067832920;marca 6;Core;1300,16;4026703;-1399498,889;0
cte4544;3067832920;marca 6;Core;1300,16;4026703;-1399498,889;0
cte4544;3067832920;marca 6;Core;1300,16;4026703;-1399498,889;0
cte4544;3067832920;marca 6;Core;1300,16;4026703;-1399498,889;0
cte4544;3067832920;marca 6;Core;1300,16;4026703;-1399498,889;0
cte5759;3067832920;marca 6;Core;1300,16;4026162;-1399498,889;0
cte4815;3067832920;marca 6;Core;1300,16;4025909;-1399498,889;0
cte3600;3067832920;marca 6;Core;1300,16;4025901;-1399498,889;0
cte1979;3067832920;marca 6;Core;1300,16;4025901;-1401903,889;0
cte6080;3067832920;marca 6;Core;1300,16;4025117;-1402593,889;0
cte8064;3067832920;marca 6;Core;1300,16;4025117;-1404411,667;0
cte2154;3067832920;marca 6;Core;1300,16;4025117;-1404411,667;0
cte2154;3067832920;marca 6;Core;1300,16;4025117;-1405855,556;0
cte2154;3067832920;marca 6;Core;1300,16;4025117;-1407695,556;0
cte2154;3067832920;marca 6;Core;1300,16;4025117;-1407917,222;0
cte521;3067832920;marca 6;Core;1300,16;4025117;-1407917,222;0
cte3645;3067832920;marca 6;Core;1300,16;4025117;-1407917,222;0
cte344;3067832920;marca 6;Core;1300,16;4025117;-1407917,222;0
cte8366;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte7197;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte2127;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte6891;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte7325;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte6739;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte6739;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte6739;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte6739;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte2083;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte7812;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte1829;3067832920;marca 6;Core;1300,16;4025117;-1407921,111;0
cte620;3067832920;marca 6;Core;1300,16;4025117;-1407951,667;0
cte8347;3067832920;marca 6;Core;1300,16;4025117;-1408283,333;0
cte5081;3067832920;marca 6;Core;1300,16;4025117;-1411652,778;0
cte2256;3067832920;marca 6;Core;1300,16;4025117;-1412008,333;0
cte2351;3067832920;marca 6;Core;1300,16;4025117;-1412087,222;0
cte1001;3067832920;marca 6;Core;1300,16;4025117;-1413323,333;0
cte1001;3067832920;marca 6;Core;1300,16;4025117;-1413323,333;0
cte1001;3067832920;marca 6;Core;1300,16;4025117;-1413323,333;0
cte1001;3067832920;marca 6;Core;1300,16;4025117;-1413323,333;0
cte1006;3067832920;marca 6;Core;1300,16;4025117;-1413993,889;0
cte1006;3067832920;marca 6;Core;1300,16;4025117;-1414741,667;0
cte1006;3067832920;marca 6;Core;1300,16;4025117;-1415040;0
cte1006;3067832920;marca 6;Core;1300,16;4025117;-1415040;0
cte6324;3067832920;marca 6;Core;1300,16;4025117;-1415105;0
cte1377;3067832920;marca 6;Core;1300,16;4025117;-1415105;0
cte5225;14423130090;marca 12;Globales;1300,16;4023768;-1417592,222;0
cte7306;2132183110;marca 6;Core;1300,16;4017160;-1418195;0
cte1006;3588619135;marca 5;Core;1300,16;4014112;-1418195;0
cte1006;3588619135;marca 5;Core;1300,16;4014112;-1418195;0
cte1006;3588619135;marca 5;Core;1300,16;4014112;-1418195;0
cte1006;3588619135;marca 5;Core;1300,16;4014112;-1418195;0
cte149;2118452400;marca 8;Core;1300,16;4011742;-1418195;0
cte8233;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte1200;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte1200;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte1200;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte1200;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte8204;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte5431;2118452400;marca 8;Core;1300,16;4011742;-1418480,556;0
cte3197;2118452400;marca 8;Core;1300,16;4011742;-1419291,111;0
cte6007;2118452400;marca 8;Core;1300,16;4011742;-1420510,556;0
cte6116;2118452400;marca 8;Core;1300,16;4011742;-1420592,222;0
